 Product, Product Description, GTIN, Color Code, Color Descripton,Size Description, Create Date,Import,Category,Name,Sales price,Cost, Product,Bloomies Size,UPCs Left: ,  158 ,
WO-7113,Plaid Dress,810081706025,320,Green,Medium,7/21/2021,,,,,,,#NAME?,,,
WO-7113,Plaid Dress,810081706032,320,Green,Large,7/21/2021,,,,,,,#NAME?,,,
WO-7113,Plaid Dress,810081706049,001,Black,X Small,7/21/2021,,,,,,,#NAME?,,,
WO-7113,Plaid Dress,810081706056,001,Black,Small,7/21/2021,,,,,,,#NAME?,,,
WO-7113,Plaid Dress,810081706063,001,Black,Medium,7/21/2021,,,,,,,#NAME?,,,
WO-7113,Plaid Dress,810081706070,001,Black,Large,7/21/2021,,,,,,,#NAME?,,,
16201,Blazer,810081706087,001,Black,X Small,7/21/2021,,,,,,,#NAME?,,,
16201,Blazer,810081706094,001,Black,Small,7/21/2021,,,,,,,#NAME?,,,
16201,Blazer,810081706100,001,Black,Medium,7/21/2021,,,,,,,#NAME?,,,
16201,Blazer,810081706117,001,Black,Large,7/21/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081706124,002,Black / Ivory,X Small,7/28/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081706131,002,Black / Ivory,Small,7/28/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081706148,002,Black / Ivory,Medium,7/28/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081706155,002,Black / Ivory,Large,7/28/2021,,,,,,,#NAME?,,,
16328,L/S Smocked Top,810081706162,001,Black / Ivory,X Small,7/28/2021,,,,,,,#NAME?,,,
16328,L/S Smocked Top,810081706179,001,Black / Ivory,Small,7/28/2021,,,,,,,#NAME?,,,
16328,L/S Smocked Top,810081706186,001,Black / Ivory,Medium,7/28/2021,,,,,,,#NAME?,,,
16328,L/S Smocked Top,810081706193,001,Black / Ivory,Large,7/28/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706209,023,Grey,Small,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706216,023,Grey,Medium,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706223,023,Grey,Large,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706230,023,Grey,X Large,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706247,650,Pink,Small,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706254,650,Pink,Medium,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706261,650,Pink,Large,8/4/2021,,,,,,,#NAME?,,,
G449,PUFF SLV TOP,810081706278,650,Pink,X Large,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706285,001,Black,Small,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706292,001,Black,Medium,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706308,001,Black,Large,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706315,001,Black,X Large,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706322,301,Olive,Small,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706339,301,Olive,Medium,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706346,301,Olive,Large,8/4/2021,,,,,,,#NAME?,,,
G447,L/S TIE FRONT TOP,810081706353,301,Olive,X Large,8/4/2021,,,,,,,#NAME?,,,
G459,L/S FIT N FLARE DRESS,810081706360,301,Olive,Small,8/4/2021,,,,,,,#NAME?,,,
G459,L/S FIT N FLARE DRESS,810081706377,301,Olive,Medium,8/4/2021,,,,,,,#NAME?,,,
G459,L/S FIT N FLARE DRESS,810081706384,301,Olive,Large,8/4/2021,,,,,,,#NAME?,,,
G459,L/S FIT N FLARE DRESS,810081706391,301,Olive,X Large,8/4/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081706407,609,Burgundy,X Small,8/4/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081706414,609,Burgundy,Small,8/4/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081706421,609,Burgundy,Medium,8/4/2021,,,,,,,#NAME?,,,
16311,MOCK NECK TOP,810081706438,609,Burgundy,Large,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706445,123,Oatmel,2T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706452,123,Oatmel,3T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706469,123,Oatmel,4T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706476,123,Oatmel,5T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706483,023,H. Grey,2T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706490,023,H. Grey,3T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706506,023,H. Grey,4T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706513,023,H. Grey,5T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706520,616,Berry,2T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706537,616,Berry,3T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706544,616,Berry,4T,8/4/2021,,,,,,,#NAME?,,,
T001,L/S SWEATERSHIRT,810081706551,616,Berry,5T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706568,023,H.Grey,2T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706575,023,H.Grey,3T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706582,023,H.Grey,4T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706599,023,H.Grey,5T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706605,650,Lt Pink,2T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706612,650,Lt Pink,3T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706629,650,Lt Pink,4T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706636,650,Lt Pink,5T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706643,001,Black,2T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706650,001,Black,3T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706667,001,Black,4T,8/4/2021,,,,,,,#NAME?,,,
T002,SCOOP NECK TOP,810081706674,001,Black,5T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706681,023,H.Grey,2T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706698,023,H.Grey,3T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706704,023,H.Grey,4T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706711,023,H.Grey,5T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706728,650,Lt Pink,2T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706735,650,Lt Pink,3T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706742,650,Lt Pink,4T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706759,650,Lt Pink,5T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706766,001,Black,2T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706773,001,Black,3T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706780,001,Black,4T,8/4/2021,,,,,,,#NAME?,,,
T003,PULL ON LEGGING,810081706797,001,Black,5T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706803,023,H.Grey,2T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706810,023,H.Grey,3T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706827,023,H.Grey,4T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706834,023,H.Grey,5T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706841,650,Lt Pink,2T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706858,650,Lt Pink,3T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706865,650,Lt Pink,4T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706872,650,Lt Pink,5T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706889,001,Black,2T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706896,001,Black,3T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706902,001,Black,4T,8/4/2021,,,,,,,#NAME?,,,
T004,FLOUNCE DRESS,810081706919,001,Black,5T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706926,123,Oatmel,2T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706933,123,Oatmel,3T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706940,123,Oatmel,4T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706957,123,Oatmel,5T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706964,422,Denim,2T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706971,422,Denim,3T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706988,422,Denim,4T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081706995,422,Denim,5T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081707008,023,H.Grey,2T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081707015,023,H.Grey,3T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081707022,023,H.Grey,4T,8/4/2021,,,,,,,#NAME?,,,
T005,RUFFLE SLV TOP,810081707039,023,H.Grey,5T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707046,123,Oatmel,2T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707053,123,Oatmel,3T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707060,123,Oatmel,4T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707077,123,Oatmel,5T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707084,422,Denim,2T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707091,422,Denim,3T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707107,422,Denim,4T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707114,422,Denim,5T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707121,023,H.Grey,2T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707138,023,H.Grey,3T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707145,023,H.Grey,4T,8/4/2021,,,,,,,#NAME?,,,
T006,PULL ON LEGGING,810081707152,023,H.Grey,5T,8/4/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707169,999,Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707176,999,Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707183,999,Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707190,999,Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707206,998,Animal,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707213,998,Animal,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707220,998,Animal,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7135,L/S Smocked Dress,810081707237,998,Animal,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707244,582,Merlot Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707251,582,Merlot Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707268,582,Merlot Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707275,582,Merlot Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707282,413,Navy Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707299,413,Navy Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707305,413,Navy Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7204,Smocked Midi dress,810081707312,413,Navy Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707329,300,Leopard,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707336,300,Leopard,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707343,300,Leopard,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707350,300,Leopard,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707367,001,Black Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707374,001,Black Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707381,001,Black Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7193,CHIFFON DRESS,810081707398,001,Black Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707404,002,Black / Rust,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707411,002,Black / Rust,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707428,002,Black / Rust,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707435,002,Black / Rust,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707442,999,Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707459,999,Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707466,999,Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7194,CHIFFON DRESS W RUFFLE,810081707473,999,Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7203,L/S V-nk midi 2 tone,810081707480,002,Black / Ivory,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7203,L/S V-nk midi 2 tone,810081707497,002,Black / Ivory,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7203,L/S V-nk midi 2 tone,810081707503,002,Black / Ivory,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7203,L/S V-nk midi 2 tone,810081707510,002,Black / Ivory,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707527,611,Port,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707534,611,Port,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707541,611,Port,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707558,611,Port,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707565,023,Charcoal,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707572,023,Charcoal,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707589,023,Charcoal,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081707596,023,Charcoal,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707602,615,Rust,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707619,615,Rust,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707626,615,Rust,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707633,615,Rust,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707640,023,Lt Grey Heather,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707657,023,Lt Grey Heather,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707664,023,Lt Grey Heather,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7196,SLVLESS MIDI DRESS,810081707671,023,Lt Grey Heather,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707688,023,Charcoal,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707695,023,Charcoal,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707701,023,Charcoal,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707718,023,Charcoal,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707725,611,Port,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707732,611,Port,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707749,611,Port,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707756,611,Port,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707763,413,Navy,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707770,413,Navy,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707787,413,Navy,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7198,L/S TIE FRONT MIDI,810081707794,413,Navy,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707800,999,Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707817,999,Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707824,999,Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707831,999,Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707848,001,Black Multi,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707855,001,Black Multi,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707862,001,Black Multi,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7211,V-NECK WITH SHORT SLV,810081707879,001,Black Multi,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707886,413,Navy,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707893,413,Navy,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707909,413,Navy,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707916,413,Navy,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707923,001,Black,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707930,001,Black,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707947,001,Black,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707954,001,Black,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707961,301,Olive,X Small,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707978,301,Olive,Small,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707985,301,Olive,Medium,8/16/2021,,,,,,,#NAME?,,,
WO-7212,L/S RUFFLE DRESS,810081707992,301,Olive,Large,8/16/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081708005,615,Brick,X Small,8/23/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081708012,615,Brick,Small,8/23/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081708029,615,Brick,Medium,8/23/2021,,,,,,,#NAME?,,,
WO-7144,Cut out slv Maxi,810081708036,615,Brick,Large,8/23/2021,,,,,,,#NAME?,,,
WO-7209,L/S midi sweater dress,810081708043,001,Black,X Small,8/26/2021,,,,,,,#NAME?,,,
WO-7209,L/S midi sweater dress,810081708050,001,Black,Small,8/26/2021,,,,,,,#NAME?,,,
WO-7209,L/S midi sweater dress,810081708067,001,Black,Medium,8/26/2021,,,,,,,#NAME?,,,
WO-7209,L/S midi sweater dress,810081708074,001,Black,Large,8/26/2021,,,,,,,#NAME?,,,
16334,Teddy Blazer,810081708081,101,Ivory,X Small,8/26/2021,,,,,,,#NAME?,,,
16334,Teddy Blazer,810081708098,101,Ivory,Small,8/26/2021,,,,,,,#NAME?,,,
16334,Teddy Blazer,810081708104,101,Ivory,Medium,8/26/2021,,,,,,,#NAME?,,,
16334,Teddy Blazer,810081708111,101,Ivory,Large,8/26/2021,,,,,,,#NAME?,,,
16336,Oversized Jacket,810081708128,001,Black,X Small,8/30/2021,,,,,,,#NAME?,,,
16336,Oversized Jacket,810081708135,001,Black,Small,8/30/2021,,,,,,,#NAME?,,,
16336,Oversized Jacket,810081708142,001,Black,Medium,8/30/2021,,,,,,,#NAME?,,,
16336,Oversized Jacket,810081708159,001,Black,Large,8/30/2021,,,,,,,#NAME?,,,
16339,Oversized Jacket,810081708166,001,Black / White,X Small,8/30/2021,,,,,,,#NAME?,,,
16339,Oversized Jacket,810081708173,001,Black / White,Small,8/30/2021,,,,,,,#NAME?,,,
16339,Oversized Jacket,810081708180,001,Black / White,Medium,8/30/2021,,,,,,,#NAME?,,,
16339,Oversized Jacket,810081708197,001,Black / White,Large,8/30/2021,,,,,,,#NAME?,,,
16323,MK NECK L/S TOP,810081708203,672,Fuchsia /Gold,X Small,8/30/2021,,,,,,,#NAME?,,,
16323,MK NECK L/S TOP,810081708210,672,Fuchsia /Gold,Small,8/30/2021,,,,,,,#NAME?,,,
16323,MK NECK L/S TOP,810081708227,672,Fuchsia /Gold,Medium,8/30/2021,,,,,,,#NAME?,,,
16323,MK NECK L/S TOP,810081708234,672,Fuchsia /Gold,Large,8/30/2021,,,,,,,#NAME?,,,
16324,SLVLESS MK NK TOP,810081708241,672,Fuchsia /Gold,X Small,8/30/2021,,,,,,,#NAME?,,,
16324,SLVLESS MK NK TOP,810081708258,672,Fuchsia /Gold,Small,8/30/2021,,,,,,,#NAME?,,,
16324,SLVLESS MK NK TOP,810081708265,672,Fuchsia /Gold,Medium,8/30/2021,,,,,,,#NAME?,,,
16324,SLVLESS MK NK TOP,810081708272,672,Fuchsia /Gold,Large,8/30/2021,,,,,,,#NAME?,,,
WO-7197,PUFF SLV FIT N FLARE,810081708289,672,Fuchsia /Gold,X Small,8/30/2021,,,,,,,#NAME?,,,
WO-7197,PUFF SLV FIT N FLARE,810081708296,672,Fuchsia /Gold,Small,8/30/2021,,,,,,,#NAME?,,,
WO-7197,PUFF SLV FIT N FLARE,810081708302,672,Fuchsia /Gold,Medium,8/30/2021,,,,,,,#NAME?,,,
WO-7197,PUFF SLV FIT N FLARE,810081708319,672,Fuchsia /Gold,Large,8/30/2021,,,,,,,#NAME?,,,
WO-7210,PLAID DRESS W SLV,810081708326,001,Black / White,X Small,8/31/2021,,,,,,,#NAME?,,,
WO-7210,PLAID DRESS W SLV,810081708333,001,Black / White,Small,8/31/2021,,,,,,,#NAME?,,,
WO-7210,PLAID DRESS W SLV,810081708340,001,Black / White,Medium,8/31/2021,,,,,,,#NAME?,,,
WO-7210,PLAID DRESS W SLV,810081708357,001,Black / White,Large,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708364,023,H. Grey,X Small,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708371,023,H. Grey,Small,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708388,023,H. Grey,Medium,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708395,023,H. Grey,Large,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708401,615,Brick,X Small,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708418,615,Brick,Small,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708425,615,Brick,Medium,8/31/2021,,,,,,,#NAME?,,,
16340,BALLON SLV SCOOP NK,810081708432,615,Brick,Large,8/31/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810081708449,998,Animal,X Small,8/31/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810081708456,998,Animal,Small,8/31/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810081708463,998,Animal,Medium,8/31/2021,,,,,,,#NAME?,,,
16341,L/S WRPA FRONT BLOUSE,810081708470,998,Animal,Large,8/31/2021,,,,,,,#NAME?,,,
16342,ROUND NK BLOUSE,810081708487,001,Black Multi,X Small,8/31/2021,,,,,,,#NAME?,,,
16342,ROUND NK BLOUSE,810081708494,001,Black Multi,Small,8/31/2021,,,,,,,#NAME?,,,
16342,ROUND NK BLOUSE,810081708500,001,Black Multi,Medium,8/31/2021,,,,,,,#NAME?,,,
16342,ROUND NK BLOUSE,810081708517,001,Black Multi,Large,8/31/2021,,,,,,,#NAME?,,,
WO-7227,VNK DRESS W BALLON SLV,810081708524,998,Animal,X Small,8/31/2021,,,,,,,#NAME?,,,
WO-7227,VNK DRESS W BALLON SLV,810081708531,998,Animal,Small,8/31/2021,,,,,,,#NAME?,,,
WO-7227,VNK DRESS W BALLON SLV,810081708548,998,Animal,Medium,8/31/2021,,,,,,,#NAME?,,,
WO-7227,VNK DRESS W BALLON SLV,810081708555,998,Animal,Large,8/31/2021,,,,,,,#NAME?,,,
